term_str,n,n_chars,p,s,i,h
baguette,1,8,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
comprehending,1,13,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
flatbush,1,8,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
roughage,1,8,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
histories,1,9,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
adieu,1,5,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
meteorologists,1,14,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
declining,1,9,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
sponsors,1,8,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
cheapskate,1,10,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
fearless,1,8,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
efficacy,1,8,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
anachronism,1,11,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
geological,1,10,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
hutch,1,5,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
ranking,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
oppresses,1,9,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
bartending,1,10,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
insurrection,1,12,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
standout,1,8,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
rivera,1,6,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
stipulates,1,10,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
ponchos,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
lon,1,3,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
grabby,1,6,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
unpredictability,1,16,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
derives,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
vivid,1,5,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
sookieeee,1,9,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
gripped,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
bouillabaisse,1,13,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
mccabe,1,6,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
peril,1,5,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
incorrigible,1,12,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
damns,1,5,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
metaphorical,1,12,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
bureaus,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
phonics,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
sonnets,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
raymonds,1,8,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
yogas,1,5,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
neutered,1,8,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
olfactory,1,9,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
bubby,1,5,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
schnauzer,1,9,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
industrys,1,9,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
beekeeping,1,10,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
hellmanns,1,9,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
dalton,1,6,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
groundbreaking,1,14,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
sluty,1,5,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
murdering,1,9,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
cubbington,1,10,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
kryptonite,1,10,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
meticulous,1,10,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
bff,1,3,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
blockers,1,8,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
tics,1,4,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
frosty,1,6,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
decipher,1,8,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
muchhey,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
constellation,1,13,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
drake,1,5,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
editorials,1,10,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
arachnophobiaphobia,1,19,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
fences,1,6,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
determines,1,10,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
bolster,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
caiaphas,1,8,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
lefty,1,5,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
minuscule,1,9,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
005,1,3,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
recant,1,6,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
rooney,1,6,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
corndog,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
marries,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
hemster,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
preying,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
linds,1,5,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
liquidity,1,9,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
detach,1,6,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
doreen,1,6,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
salutes,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
trevors,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
confiscated,1,11,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
seoul,1,5,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
lineage,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
orgo,1,4,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
reevaluate,1,10,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
bloodred,1,8,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
tweak,1,5,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
seamlessly,1,10,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
slime,1,5,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
inactive,1,8,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
pryor,1,5,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
warbucks,1,8,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
hypochondria,1,12,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
sluglines,1,9,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
racetrack,1,9,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
unconsciously,1,13,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
disciplines,1,11,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
worrywart,1,9,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
horsies,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
maw,1,3,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
grasping,1,8,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
chesney,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
landers,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
snare,1,5,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
haied,1,5,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
hilda,1,5,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
groan,1,5,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
hydration,1,9,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
botanist,1,8,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
senile,1,6,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
shoahs,1,6,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
factories,1,9,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
obscuring,1,9,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
cogsvilles,1,10,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
bahamites,1,9,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
academys,1,8,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
yuk,1,3,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
ensue,1,5,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
flavour,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
nightly,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
scraped,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
firemen,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
marilyns,1,8,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
presto,1,6,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
motherhood,1,10,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
cantina,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
barbarians,1,10,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
culmination,1,11,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
presiding,1,9,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
veering,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
victims,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
unfailingly,1,11,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
bauhaus,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
moranz,1,6,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
penelope,1,8,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
veux,1,4,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
mordor,1,6,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
confessional,1,12,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
chopsticks,1,10,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
seasickness,1,11,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
bards,1,5,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
sighting,1,8,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
conceivable,1,11,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
instruct,1,8,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
satisfactory,1,12,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
doorstop,1,8,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
viscous,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
haikus,1,6,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
disobey,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
trs,1,3,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
gyp,1,3,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
blinds,1,6,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
molt,1,4,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
hugger,1,6,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
putin,1,5,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
contradict,1,10,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
montana,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
hatching,1,8,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
jujubes,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
shoehorns,1,9,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
stupidity,1,9,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
newlyweds,1,9,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
flipbook,1,8,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
aand,1,4,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
cecily,1,6,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
divining,1,8,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
caroling,1,8,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
brok,1,4,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
compote,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
doherty,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
fallacies,1,9,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
arty,1,4,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
deathly,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
oversight,1,9,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
boors,1,5,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
pralines,1,8,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
underwater,1,10,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
micheal,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
geres,1,5,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
rappini,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
uncomfortably,1,13,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
wackjob,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
rehearses,1,9,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
bentleys,1,8,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
territories,1,11,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
fearing,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
spacy,1,5,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
frug,1,4,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
altoids,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
overboard,1,9,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
lowe,1,4,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
bathsalt,1,8,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
refrained,1,9,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
pequod,1,6,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
headstrong,1,10,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
stages,1,6,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
postgraduation,1,14,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
stoners,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
unsafer,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
waterproofer,1,12,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
exene,1,5,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
93,1,2,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
alphabet,1,8,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
shuffling,1,9,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
eighths,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
sidekicks,1,9,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
